Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity,mean_predicts,mean_predicts_fine
0,1,1,1,0,0,0,0,1,1,0,0,0.63,0.6215485,0.72291845
0,1,1,1,0,0,1,0,0,0,0,0,0.47,0.32871503,0.31135416
0,0,0,1,0,0,0,0,0,0,0,0,0.28,0.27613643,0.24544576
0,1,1,1,0,1,0,0,0,1,1,0,1.0,0.5603069,0.7207536
0,0,1,1,0,0,0,0,0,0,0,1,0.44,0.34560448,0.30168447
0,1,1,1,0,0,0,0,0,0,0,0,0.34,0.3108001,0.2914391
0,1,1,1,0,0,0,0,0,0,0,0,0.34,0.34133542,0.33261886
0,1,1,1,0,0,0,0,0,0,0,0,0.3,0.2842316,0.25747758
0,0,1,0,0,0,0,0,0,0,0,0,0.24,0.25467834,0.21638575
0,1,1,1,0,0,0,0,0,0,0,0,0.48,0.31973216,0.30320325
0,1,1,1,0,0,0,0,1,0,0,0,0.45,0.39625922,0.41669613
0,1,1,1,0,0,1,0,0,0,0,0,0.78,0.39175254,0.40487075
0,0,0,0,0,0,0,0,1,0,0,1,0.22,0.31212303,0.2129873
0,1,1,0,0,0,1,1,0,1,1,0,0.32,0.36399657,0.40846387
0,1,1,1,0,0,0,0,0,0,0,0,0.27,0.33784372,0.32764846
0,1,1,1,0,0,0,0,0,0,0,0,0.44,0.54865557,0.6608557
0,1,1,1,0,0,0,0,0,0,0,0,0.26,0.42172366,0.46073562
0,0,1,1,0,0,0,0,0,0,0,0,0.45,0.40975824,0.42368993
0,0,0,1,0,0,0,0,0,1,1,0,0.04,0.3324241,0.30141205
0,1,1,0,0,0,0,0,0,0,0,0,0.53,0.36966386,0.38405076
0,1,1,1,0,0,0,0,0,0,0,0,0.16,0.29759243,0.27438086
0,1,1,1,0,0,0,0,0,0,0,0,0.41,0.34045193,0.3313561
0,1,1,1,0,0,0,0,0,0,0,0,0.71,0.64251685,0.7490675
0,1,1,1,0,0,0,0,0,0,0,0,1.0,0.6897702,0.7869321
0,1,1,1,0,0,0,0,0,0,0,0,0.43,0.31234783,0.2934599
0,1,1,0,0,0,0,0,0,0,0,0,0.38,0.29849768,0.27325466
0,1,1,1,0,0,1,0,0,0,1,0,0.34,0.34604415,0.3110939
0,1,1,1,0,0,1,0,0,1,0,0,0.28,0.38331246,0.38722253
0,1,1,1,0,0,0,0,0,0,0,0,0.28,0.25355238,0.2223469
0,1,1,1,0,0,0,0,0,0,0,0,0.22,0.30183098,0.27980167
0,0,1,1,0,0,0,0,0,0,0,1,0.31,0.3544396,0.31364077
0,0,0,0,0,0,1,0,0,0,0,0,0.59,0.37663966,0.37982538
0,1,1,1,0,1,0,1,0,0,1,0,0.24,0.38258445,0.42686805
0,1,1,1,0,0,0,0,0,0,0,0,0.16,0.3082084,0.2880641
0,1,1,1,0,0,0,0,0,0,0,0,0.34,0.3253438,0.31063914
0,1,1,1,0,0,0,0,0,0,0,0,0.36,0.3730006,0.37959218
0,1,1,1,0,0,0,0,0,0,0,0,0.32,0.3643685,0.36639643
0,1,1,1,0,0,0,0,0,0,0,0,0.27,0.3602416,0.36019927
0,1,1,1,0,0,0,0,0,0,0,0,0.41,0.4356742,0.48615855
0,0,1,1,0,0,0,0,0,0,0,0,0.25,0.30600196,0.27407128
0,0,1,1,0,0,0,0,0,0,0,1,0.35,0.43885702,0.4453505
0,1,1,1,0,0,0,0,1,1,0,0,0.18,0.27532354,0.24882512
0,1,1,1,0,0,0,0,1,1,1,0,0.22,0.31990546,0.2841373
0,1,1,1,0,0,0,0,0,0,0,0,0.22,0.28285807,0.25575945
0,0,0,1,0,0,0,0,1,0,0,0,0.31,0.30957285,0.28280693
0,1,1,1,0,0,0,0,0,0,0,0,0.17,0.29805014,0.27496308
0,0,1,1,0,0,0,0,0,0,0,1,0.31,0.339177,0.29323396
1,1,1,1,0,0,0,0,0,0,0,0,0.34,0.3870985,0.41190606
0,1,1,1,0,0,0,0,1,0,0,0,0.33,0.46477637,0.5195178
0,1,1,1,0,0,0,0,1,1,0,0,0.36,0.29087883,0.26519865
0,1,1,1,0,1,0,0,0,0,0,0,0.12,0.30007362,0.30656296
0,1,1,1,0,0,1,0,0,0,0,0,0.26,0.29575568,0.2677493
0,0,0,1,0,0,0,0,0,0,1,0,0.45,0.5524643,0.6309779
0,1,1,1,0,1,0,0,0,0,0,0,0.3,0.3069262,0.31456667
0,1,1,1,0,0,0,0,1,0,0,0,0.57,0.47361666,0.53087234
0,1,1,0,0,0,1,0,0,0,0,0,0.4,0.41204387,0.45627013
0,0,1,1,0,0,0,0,0,0,0,1,0.63,0.6193521,0.7534596
0,1,1,1,0,0,0,0,0,0,0,0,0.31,0.31097677,0.29166943
0,0,1,1,0,0,0,0,1,1,0,1,0.54,0.50244915,0.59711707
0,0,0,0,0,0,0,0,0,0,0,1,0.45,0.48522156,0.538568
0,1,1,1,0,0,0,0,0,0,0,0,0.27,0.289764,0.26441836
0,1,1,1,0,0,0,0,0,0,0,0,0.58,0.39653516,0.41678852
0,1,1,1,0,0,0,0,0,0,0,0,0.28,0.28778538,0.26193064
0,1,1,1,0,0,0,0,0,0,0,0,0.81,0.45773476,0.52751696
0,0,0,1,0,0,0,0,0,0,1,0,0.25,0.31585443,0.2635408
0,1,1,1,0,0,0,0,0,1,0,0,0.6,0.49085698,0.5577717
0,1,1,1,0,0,0,0,0,0,0,0,0.39,0.31024784,0.29071978
0,0,0,1,0,0,0,0,1,1,0,0,0.41,0.34658167,0.32641444
0,1,1,1,0,0,0,0,0,0,0,0,0.47,0.2940061,0.26979935
0,0,0,1,0,0,0,0,1,1,0,0,0.41,0.35985637,0.34738964
0,1,1,1,0,0,0,0,0,0,0,0,0.35,0.29500946,0.27107874
0,1,1,1,0,0,0,0,0,0,0,0,1.0,0.6564767,0.76095885
0,1,1,1,0,0,0,0,0,0,0,0,0.25,0.4141202,0.44710007
0,1,1,1,0,0,1,0,0,0,0,0,0.25,0.2965041,0.26868337
0,1,1,1,0,0,0,0,1,1,0,0,0.19,0.31905732,0.2981798
0,1,1,1,0,0,0,0,0,0,0,0,0.24,0.38087302,0.39178458
0,1,1,1,0,0,0,0,0,0,0,0,0.19,0.27937725,0.25142696
0,1,1,1,0,0,0,0,0,0,0,0,0.23,0.26488128,0.23420084
0,0,0,1,0,0,0,0,0,0,0,1,0.06,0.28973687,0.20355113
0,1,1,1,0,0,1,0,0,0,0,0,0.32,0.33494633,0.31990248
0,1,1,1,0,0,1,0,0,0,0,0,0.09,0.4057641,0.42746153
0,1,1,1,0,0,1,0,0,0,0,0,0.25,0.32210612,0.30240828
0,1,1,1,0,0,0,0,0,0,0,0,0.25,0.26474422,0.23404726
0,0,0,1,0,0,0,0,0,0,0,0,0.29,0.32936674,0.31162328
0,1,1,1,0,0,0,0,0,0,0,0,0.49,0.38838565,0.40357056
0,0,1,1,0,0,0,0,0,0,0,1,0.24,0.3133504,0.26108068
0,0,0,1,0,0,0,0,1,0,0,0,0.45,0.41197452,0.44283137
0,0,1,1,0,0,0,0,0,0,0,1,0.54,0.29144394,0.23573264
0,1,1,1,0,0,0,1,0,0,1,0,0.35,0.3388998,0.34895745
0,0,1,1,0,0,0,0,0,0,0,1,0.55,0.37895942,0.34784594
0,1,1,0,0,0,0,0,0,1,0,0,0.46,0.44249398,0.48804092
0,0,1,1,0,0,0,0,1,1,0,0,0.36,0.4459052,0.47135988
0,1,1,0,0,0,0,0,0,0,0,0,0.39,0.36552978,0.3771996
0,1,1,1,0,0,0,0,0,0,0,0,0.35,0.29971647,0.27708918
0,1,1,0,0,0,0,1,1,1,1,0,0.28,0.3913526,0.36508626
0,1,1,1,0,0,0,0,1,1,0,0,0.35,0.40689594,0.42008156
0,0,0,0,0,0,1,0,0,0,0,0,0.49,0.54621446,0.7398016
0,0,1,1,0,0,0,0,0,1,0,1,0.41,0.4598348,0.55095255
0,0,1,1,0,1,0,0,0,0,0,0,0.55,0.4164521,0.47448057
0,0,0,0,0,0,1,0,0,0,0,0,0.53,0.5237853,0.7057088
0,0,1,1,0,0,1,0,0,1,1,0,0.54,0.5712041,0.7165535
0,1,1,1,0,0,0,0,0,0,0,0,0.5,0.31512776,0.29710737
0,0,0,1,0,0,0,0,0,0,0,0,0.17,0.27020365,0.23919208
0,0,1,1,0,0,0,0,1,0,0,0,0.29,0.31622806,0.30960566
0,1,1,0,0,0,1,1,1,0,1,0,0.33,0.3173867,0.23489313
0,1,1,1,0,0,0,0,0,0,0,0,0.36,0.36448193,0.3665686
0,0,0,1,0,0,0,0,0,0,0,0,0.32,0.30602634,0.28026766
0,1,1,0,0,0,0,0,0,0,0,0,0.24,0.3290483,0.3178323
0,1,1,1,0,0,0,0,0,0,0,0,0.61,0.39426374,0.41308516
0,1,1,1,0,0,0,0,0,0,0,0,0.28,0.3432654,0.33538583
0,1,1,0,0,0,1,0,0,0,0,0,0.63,0.42381248,0.47991237
0,1,1,1,0,0,0,0,0,0,0,0,0.38,0.29770637,0.27452573
0,1,1,1,0,0,0,0,0,0,0,0,0.19,0.32169366,0.3058136
0,1,1,1,0,0,0,0,0,0,0,0,0.25,0.27427748,0.24517234
0,0,1,0,0,0,0,0,1,0,0,0,0.29,0.4018466,0.43291426
0,1,1,1,0,0,0,0,1,0,0,0,1.0,0.46258026,0.5165352
0,0,1,1,0,0,0,0,1,1,0,0,1.0,0.75728166,0.83967173
0,0,1,1,0,0,0,0,0,0,0,1,0.77,0.58013624,0.70477337
1,1,1,1,0,0,0,0,0,0,0,0,0.52,0.31260553,0.30426878
0,0,0,1,0,0,0,0,0,0,0,0,0.27,0.5749601,0.68765336
0,0,1,1,0,0,0,0,0,0,0,0,0.23,0.29401678,0.25899407
0,1,1,1,0,0,0,0,0,0,0,0,0.35,0.36673725,0.36999875
0,0,1,1,0,0,1,1,0,0,0,0,1.0,0.53025645,0.71921587
0,0,0,0,0,0,0,0,1,0,0,0,0.35,0.35312694,0.34816542
0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.40726644,0.4436976
1,1,1,1,0,0,0,0,0,0,0,0,0.13,0.27120072,0.25372306
0,1,1,1,0,0,0,0,0,0,0,0,0.16,0.33950076,0.3299993
0,0,0,0,0,0,1,0,0,1,0,0,0.44,0.45748582,0.49222517
0,1,1,1,0,0,0,0,0,0,0,0,0.29,0.32307154,0.30763084
1,1,1,1,0,0,0,0,0,0,0,0,0.32,0.31433627,0.30653244
0,0,0,1,0,0,0,0,0,0,0,0,0.55,0.3044852,0.27835304
0,0,0,0,0,0,1,0,0,0,0,0,0.26,0.35076421,0.3307096
0,1,1,1,0,0,0,0,0,0,0,0,0.15,0.3202613,0.30390728
0,0,0,1,0,0,0,0,0,1,0,0,0.3,0.3524595,0.3279553
0,1,1,1,0,0,0,0,0,0,0,0,0.25,0.33497447,0.32366285
0,1,1,1,0,0,0,0,0,0,0,0,0.65,0.50388896,0.60331905
0,1,1,1,0,0,0,0,0,0,0,0,0.34,0.40025845,0.42290157
0,1,1,0,0,1,0,1,0,0,0,0,0.09,0.41332808,0.41651845
0,0,0,1,0,0,0,0,1,1,0,1,0.08,0.38414705,0.25474137
0,1,1,1,0,0,0,0,0,0,0,0,1.0,0.48194665,0.57037765
0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.38371456,0.36801228
0,1,1,1,0,1,0,0,0,0,1,0,0.24,0.43753982,0.50736153
0,1,1,1,0,0,0,0,1,1,1,0,0.23,0.29814696,0.25916725
1,1,1,1,0,0,0,0,0,0,0,0,0.31,0.33577356,0.33543426
0,1,1,1,0,0,0,0,0,0,0,0,0.18,0.3608875,0.3611595
0,1,1,0,0,0,0,0,0,0,0,0,0.31,0.30180106,0.27780944
0,1,1,1,0,1,0,0,0,0,0,0,0.94,0.7624847,0.81810176
0,1,1,1,0,0,0,0,0,0,0,0,0.42,0.27864626,0.25052348
0,1,1,0,0,0,0,0,0,0,0,0,0.35,0.3382448,0.33244997
0,0,1,1,0,0,0,0,0,0,0,0,0.64,0.44184604,0.47344732
0,1,1,1,0,1,0,0,0,0,0,0,0.26,0.34995228,0.36650288
0,0,1,1,0,0,0,0,0,0,0,1,0.28,0.33889565,0.292871
0,1,1,0,0,0,1,0,0,1,0,0,0.59,0.34958124,0.3719156
0,0,0,1,0,0,0,0,0,0,0,0,0.53,0.4157307,0.46031052
0,1,1,1,0,0,0,0,0,0,0,0,0.16,0.3092223,0.28938404
1,0,0,1,0,0,0,0,0,0,0,0,0.65,0.30535546,0.306008
0,1,1,1,0,0,0,0,0,0,0,0,0.45,0.32452545,0.30955425
0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.54248834,0.73453456
0,0,1,1,0,0,0,0,0,0,0,1,0.18,0.33672145,0.29007727
0,1,1,0,0,1,1,0,0,0,0,0,0.26,0.36286488,0.356085
0,1,1,1,0,0,0,0,0,0,0,0,0.37,0.39541045,0.41495362
0,0,0,0,0,0,0,0,1,1,1,0,0.35,0.32635283,0.26613495
0,1,1,1,0,0,0,0,0,0,0,0,0.53,0.37150016,0.37728506
0,1,1,1,0,0,0,0,0,0,0,0,1.0,0.38716182,0.40163857
0,1,1,1,0,0,0,0,0,0,0,0,0.28,0.31517535,0.29717004
0,1,1,1,0,0,0,0,1,0,0,0,0.36,0.4917968,0.5524273
0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.35446268,0.31719807
0,1,1,1,0,0,0,0,0,0,0,0,0.3,0.2678748,0.23760633
0,1,1,1,0,0,0,0,0,0,0,0,0.94,0.5867343,0.6988797
0,1,1,1,0,0,0,0,0,0,0,0,0.42,0.36380446,0.36554086
0,1,1,1,0,0,0,0,0,0,0,0,0.4,0.36430147,0.3662947
0,1,1,1,0,0,0,0,0,0,0,0,0.27,0.3413888,0.33269528
0,1,1,0,0,0,0,0,0,0,0,0,0.19,0.29579172,0.2695592
0,1,1,1,0,0,0,1,0,0,0,0,0.11,0.3441797,0.310914
0,1,1,0,0,0,1,0,0,0,0,0,0.24,0.32204133,0.30193844
0,1,1,1,0,0,1,0,0,1,0,0,0.28,0.32278448,0.30564305
0,0,1,1,0,0,0,0,0,0,0,0,0.62,0.4000922,0.4091474
0,1,1,1,0,0,0,0,0,0,0,0,0.25,0.28640357,0.26019877
0,0,0,0,0,0,1,0,0,0,0,0,0.08,0.36464816,0.35608155
0,1,1,1,0,0,0,0,0,0,0,0,0.32,0.3163206,0.29868054
0,1,1,0,0,0,1,0,0,1,0,0,0.32,0.3679661,0.4015757
0,1,1,0,0,0,0,0,0,0,0,0,0.23,0.26257557,0.23021314
0,0,1,1,0,0,0,0,0,0,0,0,0.26,0.2841635,0.2473071
0,1,1,1,0,0,0,0,0,0,0,0,0.31,0.27672976,0.24816506
0,1,1,1,0,1,0,0,0,0,0,0,0.21,0.40093285,0.43346357
0,1,1,1,0,0,0,0,0,0,0,0,0.4,0.6961943,0.79144466
0,1,1,1,0,0,0,0,0,0,0,0,0.29,0.25413555,0.22292653
0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.4076264,0.44439992
1,1,1,1,0,0,0,0,0,0,0,0,0.32,0.3154674,0.30801314
0,0,1,1,0,0,1,0,0,0,0,0,0.3,0.28434008,0.27264285
0,1,1,1,0,0,0,0,0,0,0,0,0.24,0.33543172,0.3242963
0,1,1,1,0,0,0,0,0,0,0,0,0.27,0.29946202,0.2767639
0,1,1,0,0,0,0,0,0,0,0,0,0.26,0.40470105,0.44292188
0,1,1,1,0,0,0,0,0,0,0,0,0.5,0.43930393,0.49284428
0,1,1,1,0,0,0,0,0,0,0,0,0.3,0.29879308,0.27590978
0,1,1,1,0,0,0,0,0,0,0,0,0.79,0.45368066,0.519981
0,1,1,0,0,0,0,0,1,1,0,0,0.31,0.38095817,0.40498716
0,1,1,0,0,0,1,1,0,0,0,0,0.76,0.35690078,0.37611383
0,0,1,1,0,0,0,0,0,0,0,0,0.4,0.7193295,0.7744595
0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.38936535,0.37868834
0,1,1,1,0,0,0,0,1,1,0,0,0.38,0.44013864,0.4727981
0,1,1,1,0,0,0,0,0,0,0,0,0.26,0.40420753,0.42961374
0,1,1,1,0,1,0,0,0,0,0,0,0.2,0.3910664,0.4194668
0,0,1,1,0,0,0,0,0,0,0,1,0.55,0.31143802,0.25879645
0,0,0,1,0,1,0,0,0,0,0,0,0.56,0.58839387,0.60693896
0,1,1,1,0,0,0,0,1,1,0,0,0.21,0.28221437,0.2559649
0,0,0,0,0,0,1,0,0,0,0,0,0.31,0.37836656,0.38343462
0,0,1,1,0,0,0,0,0,0,0,0,0.6,0.41845503,0.43712622
0,1,1,1,0,0,0,0,0,0,0,0,0.28,0.3695178,0.37424546
0,1,1,1,0,0,0,0,1,1,0,0,0.44,0.42742205,0.4516591
0,0,1,1,0,1,0,0,0,0,0,1,0.94,0.54800487,0.6599666
0,1,1,1,0,0,0,0,0,0,0,0,0.39,0.4452382,0.5039891
0,0,0,0,0,0,1,0,1,0,0,0,0.35,0.40970367,0.38526928
0,1,1,1,0,1,0,0,0,0,0,0,0.62,0.3727942,0.39507264
0,1,1,1,0,0,0,0,0,0,0,0,0.23,0.31104,0.29175186
0,1,1,1,0,0,0,0,0,0,0,0,0.17,0.30736572,0.28696948
1,1,1,1,0,0,0,0,0,0,0,0,0.39,0.37041035,0.3862657
0,0,0,1,0,0,0,0,0,0,0,0,0.49,0.3471404,0.33850628
0,1,1,1,0,0,0,0,0,0,0,0,0.05,0.29256922,0.26797104
0,0,0,0,0,0,1,0,0,0,0,0,0.59,0.43391293,0.5156719
0,1,1,1,0,0,0,0,0,0,0,0,0.27,0.26319143,0.23231928
0,1,1,1,0,0,0,1,0,0,1,0,0.29,0.33895022,0.34902188
0,1,1,1,0,0,0,0,0,0,0,0,0.47,0.27280724,0.24339624
0,1,1,1,0,1,0,0,0,0,0,0,0.75,0.6084484,0.698908
0,1,1,1,0,0,0,0,0,0,0,0,0.28,0.3182368,0.30121756
0,1,1,1,0,0,0,0,0,0,0,0,0.25,0.349023,0.34370753
0,0,1,1,0,0,1,0,0,0,0,0,0.03,0.24994859,0.23164096
0,1,1,1,0,0,0,0,0,0,0,0,0.24,0.29985705,0.27726904
0,1,1,1,0,0,0,0,1,0,0,0,0.31,0.37306887,0.38319212
0,1,1,1,0,0,0,0,0,0,0,0,0.36,0.34240833,0.33415568
0,1,1,1,0,0,0,0,0,0,0,0,0.41,0.4187246,0.4553476
0,1,1,1,0,0,0,0,0,0,0,0,0.03,0.33251768,0.32028943
0,1,1,1,0,0,0,0,1,0,1,0,0.32,0.27476764,0.21392782
0,1,1,0,0,0,1,0,0,0,0,0,0.3,0.3725508,0.38230786
0,1,1,0,0,0,0,0,0,0,0,0,0.38,0.43975076,0.5055438
0,1,1,1,0,0,0,0,0,0,0,0,0.38,0.29430646,0.27018195
0,0,1,1,0,0,0,0,0,0,0,0,0.27,0.30191714,0.26882714
0,0,1,0,0,0,0,0,0,0,0,0,0.24,0.34611192,0.330063
0,1,1,1,0,0,0,0,1,1,0,0,0.48,0.31899506,0.29810342
0,1,1,1,0,0,0,0,0,0,0,0,0.58,0.3920532,0.40949044
0,1,1,1,0,0,0,0,1,1,0,0,0.63,0.4220224,0.44311967
0,0,1,1,0,0,0,0,0,0,0,0,0.02,0.2879308,0.2517135
0,1,1,1,0,0,0,0,1,1,0,0,0.47,0.50551564,0.5807198
0,1,1,1,0,0,0,0,1,1,0,0,0.3,0.3459471,0.3321179
0,1,1,1,0,0,0,0,0,0,0,0,0.42,0.39846045,0.419935
0,1,1,1,0,0,0,0,1,1,0,0,0.06,0.3026893,0.27838755
0,1,1,1,0,0,0,0,1,1,0,0,0.31,0.330307,0.31215408
0,1,1,1,0,0,1,0,0,0,0,0,0.37,0.3522419,0.344577
0,1,1,1,0,0,0,0,0,0,0,0,0.41,0.39310965,0.41120726
0,1,1,1,0,1,0,0,0,0,0,0,0.35,0.28421265,0.28889734
0,0,0,1,0,0,0,0,0,0,0,0,0.28,0.5644385,0.6781286
0,0,1,1,0,0,0,0,0,0,0,0,0.33,0.35382885,0.34184566
0,1,1,1,0,0,0,0,0,0,0,0,0.31,0.2835148,0.25658262
0,1,1,0,0,0,0,0,0,0,0,0,0.55,0.3503695,0.35214108
0,1,1,1,0,0,0,0,0,0,0,0,0.18,0.30493125,0.28380668
0,1,1,1,0,0,0,0,0,0,0,0,0.73,0.5720378,0.6855806
0,1,1,1,0,0,0,0,0,1,0,0,0.24,0.3196993,0.30642092
0,0,1,1,0,0,0,0,0,1,0,1,0.2,0.29604787,0.2729117
0,1,1,1,0,0,0,0,0,0,0,0,0.6,0.3761367,0.3844319
0,1,1,1,0,0,0,0,1,1,0,0,0.63,0.39671174,0.40462834
1,1,1,1,0,0,0,0,0,0,0,0,0.5,0.34736645,0.352009
0,1,1,1,0,1,0,0,0,0,0,0,0.41,0.2847988,0.2895461
0,1,1,1,0,0,0,0,0,0,0,0,0.25,0.34238425,0.33412114
0,1,1,1,0,1,0,0,1,1,0,0,0.27,0.30762258,0.28768104
0,1,1,0,0,0,0,0,0,1,0,0,0.29,0.36585104,0.34899756
0,0,0,1,0,0,0,0,1,0,0,0,0.77,0.46547705,0.5454165
0,1,1,1,0,0,0,0,0,0,0,0,0.24,0.36110333,0.36148056
0,1,1,1,0,0,0,0,1,1,0,0,0.57,0.42695484,0.4509162
0,0,1,1,0,0,0,0,0,0,0,0,0.34,0.46373582,0.5070595
0,1,1,1,0,0,1,0,0,0,0,0,0.28,0.30928686,0.28520712
0,1,1,1,0,0,0,0,0,0,0,0,0.13,0.289495,0.26407927
0,1,1,0,0,0,0,0,1,1,0,0,0.42,0.30242926,0.28572387
0,1,1,1,0,0,0,0,0,0,0,0,0.42,0.26208586,0.23112571
0,1,1,1,0,0,0,0,0,0,0,0,0.25,0.30796853,0.28775233
0,1,1,1,0,0,0,0,0,0,0,0,0.74,0.47362548,0.556079
0,1,1,1,0,0,0,0,1,1,0,0,0.26,0.33779487,0.32162648
0,1,1,1,0,0,0,0,0,0,0,0,0.29,0.330804,0.31795073
0,1,1,1,0,0,0,0,1,1,0,0,0.6,0.48705262,0.55279624
0,0,0,1,0,0,0,0,0,0,0,1,0.34,0.3400407,0.2653661
1,1,1,1,0,0,0,0,0,0,0,0,0.27,0.28352338,0.2678694
0,1,1,1,0,0,0,0,1,1,0,0,0.39,0.3768246,0.37507457
0,1,1,1,0,0,1,0,0,0,0,0,0.18,0.28276438,0.25193304
0,0,1,1,0,0,0,0,0,0,0,0,0.71,0.43210316,0.4582939
0,1,1,0,0,0,1,1,0,1,1,0,0.54,0.36496523,0.41012374
0,1,1,1,0,0,0,0,0,0,0,0,0.31,0.31359392,0.29509157
0,0,1,1,0,0,0,0,0,0,0,0,0.28,0.29296595,0.2577266
0,0,1,1,0,0,0,0,0,0,0,1,0.48,0.47960034,0.5232436
0,1,1,1,0,0,0,0,0,0,0,0,0.46,0.53757,0.6474527
0,1,1,1,0,0,0,0,0,0,0,0,0.29,0.33112425,0.3183871
0,1,1,1,0,0,0,0,0,0,0,0,0.22,0.25224394,0.22102208
0,1,1,1,0,1,0,0,0,0,0,0,0.41,0.36630604,0.38688597
0,1,1,0,0,0,0,0,0,0,0,0,0.29,0.37556487,0.39386874
0,1,1,0,0,0,0,0,0,0,0,0,0.96,0.7094649,0.82527316
0,1,1,1,0,0,0,0,1,1,0,0,0.31,0.33441234,0.3173253
0,0,1,1,0,0,0,0,0,0,0,1,0.19,0.26815516,0.21108171
0,1,1,1,0,0,0,0,0,0,0,0,0.37,0.42962423,0.4750483
0,1,1,1,0,0,1,0,0,0,0,0,0.92,0.5081506,0.61153704
0,1,1,1,0,0,0,0,0,0,0,0,0.32,0.30159408,0.2794971
0,0,1,1,0,0,0,0,0,0,0,0,0.29,0.31957802,0.29236057
0,0,0,0,0,0,1,0,0,0,0,0,0.32,0.33390942,0.30160987
0,1,1,1,0,0,0,0,0,0,0,0,0.44,0.38094622,0.39189857
0,1,1,1,0,0,0,0,1,1,0,0,0.31,0.3039108,0.2798213
0,1,1,1,0,0,0,0,1,1,0,0,0.25,0.33917165,0.32338604
0,1,1,0,0,0,1,1,1,1,1,0,0.52,0.44703594,0.51954746
0,0,1,1,0,0,0,0,0,0,0,0,0.11,0.313082,0.2834317
0,1,1,1,0,0,0,0,0,0,0,0,0.14,0.26189655,0.23092206
0,1,1,1,0,0,0,0,0,0,0,0,0.38,0.33464426,0.32320583
0,0,1,1,0,0,0,0,0,0,0,0,0.02,0.3653528,0.35864142
0,1,1,1,0,0,0,0,0,0,0,0,0.35,0.34757963,0.34161204
0,1,1,1,0,0,0,0,0,0,0,0,0.23,0.3027368,0.28096825
0,0,0,1,0,0,0,0,1,0,0,0,0.78,0.49606475,0.5983128
0,1,1,1,0,0,0,0,0,0,0,0,0.55,0.37553477,0.38350117
0,1,1,1,0,0,0,0,0,0,0,0,0.3,0.29611066,0.2724873
0,1,1,1,0,0,0,0,0,0,0,0,0.42,0.40069455,0.42363015
0,1,1,1,0,1,0,0,0,0,0,0,0.34,0.3232748,0.3337822
0,1,1,1,0,0,0,0,0,0,0,0,0.26,0.2727204,0.24329159
0,1,1,1,0,0,0,0,0,0,0,0,0.2,0.25576514,0.22456262
0,0,0,0,1,0,0,0,0,0,0,1,0.34,0.4035762,0.36757353
0,1,1,1,0,0,1,0,0,0,0,0,0.19,0.32802153,0.3104118
0,1,1,1,0,0,0,0,0,0,0,0,0.93,0.56160843,0.67522126
0,1,1,1,0,0,0,0,0,1,0,0,0.23,0.27929723,0.2569657
0,0,0,0,0,0,1,0,0,1,0,1,0.23,0.29626375,0.20489386
0,0,1,0,0,0,0,0,0,0,0,1,0.24,0.5643111,0.60267746
0,1,1,0,0,0,1,0,0,0,0,0,0.17,0.30715227,0.28175995
0,0,1,1,0,0,0,0,1,1,0,1,0.46,0.33921105,0.3222115
0,1,1,1,0,0,0,0,0,0,0,0,0.32,0.31487277,0.2967717
0,1,1,1,0,0,0,0,0,0,0,0,0.18,0.33618045,0.32533497
0,0,1,1,0,0,0,0,0,0,0,0,0.52,0.40202957,0.4120497
0,0,0,1,0,0,0,0,0,0,0,1,0.39,0.4576598,0.49421334
0,1,1,1,0,0,0,0,0,0,0,0,0.45,0.36315885,0.36456257
0,0,0,1,0,0,0,0,0,0,1,0,0.35,0.36163524,0.3189026
0,0,1,1,0,0,0,0,1,0,0,1,0.42,0.36148638,0.3347196
0,1,1,0,0,0,1,0,0,0,0,0,0.41,0.3631055,0.3658695
0,1,1,1,0,0,0,0,1,1,0,0,0.14,0.42589912,0.44923958
0,1,1,0,0,0,0,1,1,1,0,0,0.78,0.39170724,0.4312024
0,1,1,1,0,0,0,0,0,0,0,0,0.34,0.27828118,0.25007305
0,1,1,1,0,0,0,0,0,0,0,0,0.41,0.37004656,0.37505525
0,1,1,1,0,0,0,0,0,0,0,0,0.29,0.2634934,0.23264858
0,1,1,1,0,0,0,0,0,0,0,0,0.1,0.33780152,0.32758966
0,1,1,1,0,0,0,0,0,0,0,0,0.56,0.35707554,0.3555092
0,1,1,1,0,0,0,0,0,0,1,0,0.57,0.48807573,0.57302284
0,1,1,0,0,0,0,0,0,0,0,0,1.0,0.6328591,0.77742565
0,1,1,1,0,0,0,0,0,0,0,0,0.62,0.35744393,0.3560535
0,0,1,1,0,0,0,0,0,0,0,0,0.07,0.31727263,0.28914943
0,1,1,1,0,0,0,0,1,1,0,0,0.35,0.29879507,0.27389476
0,1,1,1,0,0,0,0,0,0,0,0,0.18,0.3641708,0.36609644
0,1,1,1,0,0,0,1,0,0,1,0,0.49,0.3024978,0.30281502
0,1,1,1,0,0,0,0,0,0,0,0,0.26,0.30850223,0.28844625
